Repetition,Algorithm,MCC,AUC,BA,F1,Recall,Specificity,Precision,PRAUC,Best_Params
1,LightGBM,0.7901744265512675,0.9248251748251748,0.8933566433566433,0.8837209302325582,0.8636363636363636,0.9230769230769231,0.9047619047619048,0.9338815491389021,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
1,XGBoost,0.5405423894522708,0.9073426573426574,0.770979020979021,0.7555555555555555,0.7727272727272727,0.7692307692307693,0.7391304347826086,0.916769598468163,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
1,CatBoost,0.6216038822203304,0.9143356643356644,0.8094405594405594,0.7906976744186046,0.7727272727272727,0.8461538461538461,0.8095238095238095,0.9190381279803648,"{'classifier__depth': 6, 'classifier__learning_rate': 0.01}"
1,LR_ElasticNet,0.5373186100548619,0.8076923076923077,0.7674825174825175,0.7441860465116279,0.7272727272727273,0.8076923076923077,0.7619047619047619,0.7904978151649978,"{'classifier__C': 1.0, 'classifier__l1_ratio': 0.8}"
1,GNB,0.41024184123315394,0.7945804195804196,0.6993006993006994,0.65,0.5909090909090909,0.8076923076923077,0.7222222222222222,0.7394496571618017,default
1,LDA,0.5373186100548619,0.798951048951049,0.7674825174825175,0.7441860465116279,0.7272727272727273,0.8076923076923077,0.7619047619047619,0.7853646958665681,default
1,RF,0.32867132867132864,0.7884615384615384,0.6643356643356644,0.6363636363636364,0.6363636363636364,0.6923076923076923,0.6363636363636364,0.8096449538671485,"{'classifier__max_depth': 10, 'classifier__n_estimators': 100}"
1,LightGBM,0.4965034965034965,0.7954545454545454,0.7482517482517483,0.7272727272727273,0.7272727272727273,0.7692307692307693,0.7272727272727273,0.7839865183615182,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 100}"
1,XGBoost,0.32867132867132864,0.7229020979020979,0.6643356643356644,0.6363636363636364,0.6363636363636364,0.6923076923076923,0.6363636363636364,0.6705912333841197,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 100}"
1,CatBoost,0.3731486172347935,0.75,0.6870629370629371,0.6666666666666666,0.6818181818181818,0.6923076923076923,0.6521739130434783,0.7763108144940027,"{'classifier__depth': 6, 'classifier__learning_rate': 0.01}"
2,LR_ElasticNet,0.590240205812357,0.9247491638795986,0.7926421404682273,0.7727272727272727,0.7391304347826086,0.8461538461538461,0.8095238095238095,0.9298856476611993,"{'classifier__C': 0.1, 'classifier__l1_ratio': 0.2}"
2,GNB,0.6978743447670743,0.9163879598662208,0.8436454849498327,0.8461538461538461,0.9565217391304348,0.7307692307692307,0.7586206896551724,0.9130884364461074,default
2,LDA,0.5501491185025111,0.9013377926421405,0.7709030100334449,0.7441860465116279,0.6956521739130435,0.8461538461538461,0.8,0.9100417331041151,default
2,RF,0.5501491185025111,0.8896321070234113,0.7709030100334449,0.7441860465116279,0.6956521739130435,0.8461538461538461,0.8,0.8948619985982454,"{'classifier__max_depth': None, 'classifier__n_estimators': 200}"
2,LightGBM,0.5486608072966978,0.8444816053511706,0.7734113712374582,0.7555555555555555,0.7391304347826086,0.8076923076923077,0.7727272727272727,0.8542461121484002,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
